"OrderID";"DeliveryDistrictName"
2017-998877;Марьина Роща
2017-999220;Красносельский
2017-999220;Красносельский
2017-999220;Красносельский
2017-999224;Восточное Дегунино
2017-999224;Восточное Дегунино
2017-999492;Хамовники
2017-999587;Ясенево
2018-001245;Таганский
2018-001747;Таганский
2018-001747;Таганский
2018-001984;Северный
2018-001984;Северный
2018-001984;Северный
2018-001984;Северный
2018-002390;Котловка
2018-002610;Пресненский
2018-003396;Зюзино
2018-005283;Вешняки
2018-005283;Вешняки
2018-005616;Проспект Вернадского
2018-008192;Пресненский
2018-010030;Даниловский
2018-010030;Даниловский
2018-011036;Бибирево
2018-011036;Бибирево
2018-012250;Бибирево
2018-012250;Бибирево
2018-012250;Бибирево
2018-012250;Бибирево
2018-013238;Лефортово
2018-013238;Лефортово
2018-017131;Бибирево
2018-017131;Бибирево
2018-017131;Бибирево
2018-017131;Бибирево
2018-017195;Басманный
2018-020095;Соколиная Гора
2018-020424;Сокольники
2018-020491;Сокольники
2018-020491;Сокольники
2018-020638;Царицыно
2018-020638;Царицыно
2018-020638;Царицыно
2018-021494;Красносельский
2018-021494;Красносельский
2018-021494;Красносельский
2018-023436;Тимирязевский
2018-027044;Покровское-Стрешнево
2018-028744;Сокольники
2018-029095;Люблино
2018-029095;Люблино
2018-029095;Люблино
2018-029095;Люблино
2018-031873;Бибирево
2018-031873;Бибирево
2018-031873;Бибирево
2018-033529;Зябликово
2018-033871;Коптево
2018-033871;Коптево
2018-035074;Сокол
2018-036155;Сокол
2018-036155;Сокол
2018-039073;Проспект Вернадского
2018-044691;Ясенево
2018-046295;Южное Тушино
2018-046846;Косино-Ухтомский
2018-046846;Косино-Ухтомский
2018-046846;Косино-Ухтомский
2018-046846;Косино-Ухтомский
2018-048494;Северное Измайлово
2018-048494;Северное Измайлово
2018-049730;Басманный
2018-049730;Басманный
2018-049730;Басманный
2018-049730;Басманный
2018-049930;Куркино
2018-050521;Восточное Измайлово
2018-051306;Красносельский
2018-051306;Красносельский
2018-052957;Отрадное
2018-053403;Северный
2018-054690;Текстильщики
2018-055316;Академический
2018-057420;Печатники
2018-057420;Печатники
2018-057420;Печатники
2018-058428;Савёловский
2018-058428;Савёловский
2018-058428;Савёловский
2018-058976;Соколиная Гора
2018-058976;Соколиная Гора
2018-058976;Соколиная Гора
2018-061333;Чертаново Северное
2018-062525;Мещанский
2018-065264;Замоскворечье
2018-065264;Замоскворечье
2018-065264;Замоскворечье
2018-068221;Лефортово
2018-068221;Лефортово
2018-069115;Зюзино
2018-069115;Зюзино
2018-070800;Пресненский
2018-072027;Царицыно
2018-072027;Царицыно
2018-072027;Царицыно
2018-072027;Царицыно
2018-073446;Нижегородский
2018-073446;Нижегородский
2018-073446;Нижегородский
2018-074220;Новогиреево
2018-074220;Новогиреево
2018-074220;Новогиреево
2018-075363;Кузьминки
2018-075363;Кузьминки
2018-075363;Кузьминки
2018-075363;Кузьминки
2018-075775;Коптево
2018-075775;Коптево
2018-075775;Коптево
2018-076818;Бибирево
2018-077097;Дмитровский
2018-077097;Дмитровский
2018-079150;Орехово-Борисово Северное
2018-079150;Орехово-Борисово Северное
2018-079150;Орехово-Борисово Северное
2018-079150;Орехово-Борисово Северное
2018-079150;Орехово-Борисово Северное
2018-082425;Ломоносовский
2018-083768;Сокольники
2018-083864;Ясенево
2018-083864;Ясенево
2018-083864;Ясенево
2018-083864;Ясенево
2018-083864;Ясенево
2018-084845;Рязанский
2018-084845;Рязанский
2018-084973;Покровское-Стрешнево
2018-084973;Покровское-Стрешнево
2018-084973;Покровское-Стрешнево
2018-087266;Коньково
2018-087266;Коньково
2018-087266;Коньково
2018-087505;Можайский
2018-087505;Можайский
2018-087505;Можайский
2018-089728;Лианозово
2018-090784;Северное Тушино
2018-091440;Дмитровский
2018-091655;Северное Бутово
2018-091655;Северное Бутово
2018-091655;Северное Бутово
2018-091655;Северное Бутово
2018-095183;Головинский
2018-095355;Митино
2018-097759;Зюзино
2018-097759;Зюзино
2018-097759;Зюзино
2018-097759;Зюзино
2018-098255;Орехово-Борисово Южное
2018-099674;Чертаново Южное
2018-099674;Чертаново Южное
2018-100076;Вешняки
2018-100076;Вешняки
2018-102907;Пресненский
2018-102907;Пресненский
2018-102907;Пресненский
2018-102907;Пресненский
2018-103190;Бирюлёво Восточное
2018-103190;Бирюлёво Восточное
2018-104611;Чертаново Северное
2018-104611;Чертаново Северное
2018-104611;Чертаново Северное
2018-105918;Ивановское
2018-105918;Ивановское
2018-105918;Ивановское
2018-105918;Ивановское
2018-111006;Бирюлёво Западное
2018-111006;Бирюлёво Западное
2018-111389;Марьина Роща
2018-111389;Марьина Роща
2018-112766;Басманный
